SeqName,CAS1_C0,CAS2_C0,CAS3_C0,CAS1_T0,CAS2_T0,CAS3_T0
TRINITY_DN23065_c0_g1,0,0,0,0,0,0
TRINITY_DN23067_c0_g1,5.99,0,0,0,0,0
TRINITY_DN2306_c1_g1,0,0,0,0,0,0
TRINITY_DN23071_c0_g1,9.42,20.57,15.35,21.07,4.42,20.13
TRINITY_DN23072_c1_g1,11.04,36.75,0,0,20.68,3.49
TRINITY_DN23073_c0_g1,0,0,0,0,1,3.04
TRINITY_DN23075_c0_g1,0,0,0,0,0,0
TRINITY_DN23079_c0_g2,16.55,0,14.93,0,5.14,10.38
TRINITY_DN2307_c0_g2,1.81,1.7,0.83,3.56,0.88,0.98
TRINITY_DN2307_c1_g1,0,0,0,0,0,0
TRINITY_DN2307_c2_g1,0,1.1,0,0,0,0
TRINITY_DN2307_c4_g1,17.98,39.84,38.3,29.44,13.72,25.06
TRINITY_DN23080_c0_g1,8.94,34.55,0,0,29.48,6.35
TRINITY_DN23080_c1_g1,0,0,0,0,0,0
TRINITY_DN23080_c1_g2,0,0,0,111.04,0,0
TRINITY_DN23081_c0_g1,0,0,0,0,0,0.98
TRINITY_DN23083_c1_g1,6.76,10.59,9.68,10.98,8.63,4.12
TRINITY_DN23086_c0_g1,8.37,3.79,4.51,4.75,0.66,8.41
TRINITY_DN23089_c0_g1,0,0,0,0,0,0
TRINITY_DN2308_c0_g1,64.89,17.68,11.43,4.21,8.46,10.65
TRINITY_DN23090_c0_g1,0,0,0,0,0,0
TRINITY_DN23093_c0_g1,0.29,0,0,0.95,0.61,0
TRINITY_DN23099_c0_g1,18.65,49.23,23.95,30.51,41.81,8.41
TRINITY_DN2309_c0_g1,19.12,0,3.25,1.66,0,5.01
TRINITY_DN2309_c1_g1,0,0,0,0,8.02,0
TRINITY_DN230_c0_g1,229.58,113.64,119.81,110.15,104.47,204.29
TRINITY_DN23103_c0_g1,2.66,0,0.67,0.36,0,0.72
TRINITY_DN23104_c0_g1,0,0,0,0,0,0
TRINITY_DN23107_c0_g1,5.52,11.98,2,23.03,0,0
TRINITY_DN23108_c0_g1,0,0.2,0,0,0,0
TRINITY_DN23109_c0_g1,0,0,0,0,0,0
TRINITY_DN23110_c0_g1,266.11,184.94,115.81,58.28,134.56,201.25
TRINITY_DN23111_c0_g1,0,1.9,0,0,1.71,2.06
TRINITY_DN23112_c0_g1,0,0,0,0,0,0
TRINITY_DN23112_c1_g1,0,0,0,0,0,0
TRINITY_DN23115_c0_g1,0,0,0,0,0,0
TRINITY_DN23117_c0_g1,29.78,50.13,31.71,43.92,30.09,58.25
TRINITY_DN23118_c0_g1,0,0,0,0,0,0
TRINITY_DN2311_c0_g1,11.42,10.78,7.18,9.38,1.22,4.3
TRINITY_DN2311_c0_g2,1.62,0.7,0,2.26,0,0
TRINITY_DN23120_c1_g1,0,0,0,0,0,0
TRINITY_DN23121_c0_g1,0,2.3,0,0,0,0
TRINITY_DN23122_c0_g1,0,0,0,0,0,0
TRINITY_DN23128_c0_g1,17.41,3.2,8.09,3.44,4.37,6.35
TRINITY_DN23129_c0_g1,0,0,0,0,0,0
TRINITY_DN2312_c0_g1,137.77,44.54,94.12,58.46,61.55,174.49
TRINITY_DN2312_c1_g1,4.47,2,0.67,1.42,2.1,7.07
TRINITY_DN23132_c0_g1,18.84,0,0,0,8.74,0
TRINITY_DN23135_c0_g1,0,0,0,0,0,0
TRINITY_DN23137_c0_g1,12.37,20.67,0,7.12,0,0
TRINITY_DN2313_c0_g1,67.74,71.9,50.31,55.73,23.95,51.01
TRINITY_DN2313_c1_g1,1.52,0,0,0,0,0
TRINITY_DN2313_c1_g2,0,0,0,0,0,0
TRINITY_DN23142_c0_g1,0,0,0,0,0,0
TRINITY_DN23143_c0_g1,0,0,0,0,0,0
TRINITY_DN23144_c0_g1,0,0,0,0,0,0
TRINITY_DN23145_c0_g1,0,0,0,0,0,0
TRINITY_DN2314_c0_g1,0.76,1.8,0,0,0.66,1.97
TRINITY_DN23153_c0_g1,0,6.69,0,0,0,0
TRINITY_DN23154_c0_g1,0,0,0,0,0,0
TRINITY_DN23154_c0_g2,0,0,0,0,0,0
TRINITY_DN2315_c0_g1,33.39,27.36,25.11,27.54,15.93,57.36
TRINITY_DN23162_c0_g1,0,7.29,0,0,0,0
TRINITY_DN2316_c0_g2,0,0.2,0.17,0,0,0.54
TRINITY_DN23171_c0_g1,0,0,0,0,0,0
TRINITY_DN23175_c0_g1,43.57,67.9,89.86,75.61,50.71,111.32
TRINITY_DN23176_c0_g1,0,0,0,0,0,7.25
TRINITY_DN23179_c0_g3,2.09,1.3,2.59,0.65,1.99,0
TRINITY_DN2317_c0_g1,0,0,6.76,6.83,0,0
TRINITY_DN23181_c0_g1,0,0,0,5.64,0,0
TRINITY_DN23187_c0_g1,63.55,32.85,32.21,30.98,17.14,33.91
TRINITY_DN23188_c0_g1,8.09,11.18,4.26,2.97,4.26,2.86
TRINITY_DN2318_c0_g1,7.8,4.29,3.25,1.25,5.31,3.67
TRINITY_DN23192_c0_g1,24.17,77.09,16.02,46.11,26.88,43.76
TRINITY_DN23192_c2_g1,0,0,0,0,0,0
TRINITY_DN23194_c0_g1,109.32,54.22,39.88,55.49,37.99,51.72
TRINITY_DN23195_c0_g1,104.56,255.44,101.29,48.55,212.98,144.61
TRINITY_DN23195_c1_g1,0,0,0,0,0,0
TRINITY_DN23199_c1_g2,0,16.08,7.84,7.24,31.74,0
TRINITY_DN2319_c0_g1,415.48,203.71,303.62,170.27,102.81,237.13
TRINITY_DN231_c1_g1,1396.87,390.65,337.08,499.89,164.31,415.56
TRINITY_DN231_c3_g1,2.85,0.9,0,11.69,0.88,1.79
TRINITY_DN231_c5_g1,0,1.8,0,0,0,1.07
TRINITY_DN231_c9_g1,144.04,68.2,44.3,89.02,59.01,86.8
TRINITY_DN23203_c0_g1,0,0,0,0,0,0
TRINITY_DN23206_c0_g1,0,0,0,0,0,0
TRINITY_DN23207_c0_g1,17.22,87.78,14.27,24.81,40.76,18.7
TRINITY_DN23208_c0_g1,217.21,167.06,125.99,110.63,119.62,162.95
TRINITY_DN2320_c0_g1,3.23,0.9,2.84,0.18,0.17,0.18
TRINITY_DN23210_c0_g1,3.52,0,0,0,0,0.72
TRINITY_DN23215_c0_g1,1.81,0,0,0,0,0
TRINITY_DN23215_c1_g1,119.21,117.23,61.49,74.01,70.18,67.38
TRINITY_DN23215_c3_g1,2.66,0,2.42,11.34,0,1.88
TRINITY_DN23216_c1_g1,0,2.8,0,0,0,0
TRINITY_DN23219_c0_g1,6.66,0.7,1.33,0,0,0.72
TRINITY_DN2321_c0_g1,582.55,688.33,186.4,237.1,384.64,307.82
TRINITY_DN2321_c1_g1,646.3,1324.03,1077.32,997.35,966.01,1036.58
TRINITY_DN23228_c0_g1,22.55,10.68,13.35,18.16,15.93,21.12
TRINITY_DN2322_c0_g1,362.4,117.13,168.37,109.91,105.63,213.78
TRINITY_DN2322_c1_g2,19.31,28.26,17.1,15.85,17.48,19.51
TRINITY_DN2322_c4_g1,16.27,35.25,8.26,3.15,4.37,11.45
TRINITY_DN23230_c0_g1,0,0,0,1.31,0,0
TRINITY_DN23230_c1_g1,160.79,28.06,18.52,49.91,22.84,24.07
TRINITY_DN23232_c0_g1,0,0,0,0,0,0
TRINITY_DN23233_c0_g1,3.23,2,12.18,4.45,5.25,10.83
TRINITY_DN23234_c0_g1,0,1.9,0,0,0,2.42
TRINITY_DN2323_c0_g1,32.35,57.32,26.2,68.19,62.72,46.26
TRINITY_DN23242_c0_g1,39.77,27.86,13.68,0,2.93,45.46
TRINITY_DN2324_c0_g1,95.33,37.15,30.79,35.25,26.16,58.52
TRINITY_DN23255_c1_g1,32.06,16.68,16.85,11.1,9.18,30.87
TRINITY_DN23258_c0_g1,0,0,0,0,0,0
TRINITY_DN23258_c0_g3,0,0,0,0,0,0
TRINITY_DN2325_c0_g1,0,0,0,2.73,1.83,1.79
TRINITY_DN23264_c0_g1,0,0,0,0,0,0
TRINITY_DN2326_c0_g2,0,0,3,0,0,0
TRINITY_DN2326_c1_g1,0,0,0,0,0,0
TRINITY_DN23272_c0_g1,165.93,0,23.78,0,0,49.84
TRINITY_DN23277_c2_g1,6.66,12.08,23.78,24.99,0,24.97
TRINITY_DN2327_c1_g1,22.74,17.48,9.76,10.68,23.23,13.33
TRINITY_DN2327_c6_g1,1273.38,749.34,728.81,636.51,458.81,785.76
TRINITY_DN23284_c0_g1,0,3.1,1.67,0,3.37,0
TRINITY_DN23285_c0_g1,16.65,0,7.43,0,0,0
TRINITY_DN23287_c0_g1,0,0,0,0,0,0
TRINITY_DN23299_c0_g1,0,0,0,0,0,0
TRINITY_DN23299_c0_g2,0,0,0.75,0.77,0,0
TRINITY_DN2329_c1_g2,63.46,22.17,0,13.89,31.97,0
TRINITY_DN2329_c25_g1,0,0,0,0,0,0
TRINITY_DN2329_c2_g1,2.47,0.4,0.42,0.47,0.22,1.16
TRINITY_DN2329_c3_g1,0,0,0,0,0,0
TRINITY_DN2329_c4_g1,253.08,206.71,482.01,195.2,130.91,282.5
TRINITY_DN2329_c6_g1,213.02,104.15,99.29,77.81,90.64,148.81
TRINITY_DN2329_c7_g2,58.99,60.02,42.39,40.83,53.37,45.91
TRINITY_DN232_c0_g1,292.85,127.72,110.39,143.5,121.12,171.72
TRINITY_DN232_c15_g1,92.86,39.44,14.1,70.27,37.99,59.69
TRINITY_DN232_c2_g1,129.58,6.89,0,50.09,14.16,14.32
TRINITY_DN232_c3_g1,167.26,167.86,32.79,17.45,143.18,63.71
TRINITY_DN232_c4_g4,0,0,0,0,0,0
TRINITY_DN232_c6_g1,150.8,78.39,278.09,350.75,91.75,220.04
TRINITY_DN232_c7_g1,167.64,54.52,51.06,84.69,39.21,84.11
TRINITY_DN23300_c1_g1,0,5.19,0,10.8,26.77,0
TRINITY_DN23304_c0_g1,21.03,14.38,16.85,35.13,9.9,5.01
TRINITY_DN23306_c0_g1,0,0,0,0,0,0
TRINITY_DN23306_c0_g2,20.36,38.35,26.53,21.31,60.78,53.6
TRINITY_DN23307_c0_g1,12.84,7.29,1.17,11.16,0.77,18.34
TRINITY_DN23308_c1_g1,0,0,0,0,0,0
TRINITY_DN2330_c0_g1,10.09,7.39,18.86,13.59,1.94,11.63
TRINITY_DN2330_c0_g2,59.37,11.38,9.76,5.1,6.25,25.59
TRINITY_DN2330_c1_g1,2805.93,5137.23,3474.1,4156.46,2712.75,4410.29
TRINITY_DN23311_c0_g1,0,0,0,38.22,0.94,0
TRINITY_DN23312_c0_g1,0,0,0,0,0,0
TRINITY_DN2331_c0_g1,214.55,182.04,204.75,200.95,116.31,223.53
TRINITY_DN2331_c0_g2,535.08,256.34,239.46,237.1,145.56,355.34
TRINITY_DN23321_c0_g1,0,0,0,0,0,0
TRINITY_DN23323_c1_g1,0,0,0,0,18.91,0
TRINITY_DN23326_c0_g1,294.37,480.32,333.24,214.72,274.14,385.58
TRINITY_DN23329_c0_g1,36.25,45.74,36.21,37.8,11.23,34.09
TRINITY_DN2332_c0_g4,190.95,65.31,56.65,62.49,58.73,93.24
TRINITY_DN2332_c4_g1,0,0,0,0,0,0
TRINITY_DN23332_c0_g1,0,17.58,5.84,12.23,12.06,0
TRINITY_DN23333_c0_g1,0,0,0,0,0,1.79
TRINITY_DN23336_c0_g1,4,10.88,0,0,0,0
TRINITY_DN23337_c0_g1,0,0,0,0,0,0
TRINITY_DN23339_c0_g1,0,0.3,0,0,0,0
TRINITY_DN2333_c0_g2,0,0,0.17,0,0,0
TRINITY_DN23345_c0_g1,37.77,17.68,37.71,24.51,14.49,44.38
TRINITY_DN2334_c0_g1,34.82,41.24,35.13,12.82,42.36,65.32
TRINITY_DN2334_c1_g1,36.15,34.35,25.87,28.01,26.71,47.25
TRINITY_DN2334_c6_g1,0,0,0,0,1,2.06
TRINITY_DN23350_c0_g1,0,0,0,0,0,3.67
TRINITY_DN23350_c1_g1,0.95,0,0,0,0,0
TRINITY_DN23350_c2_g1,0,0,0,0,0,0
TRINITY_DN23350_c4_g1,0,0,0,0,0,0
TRINITY_DN23352_c1_g1,2.19,0,0,1.25,0,1.88
TRINITY_DN23353_c0_g1,19.79,8.99,0,15.79,4.65,12.44
TRINITY_DN23357_c0_g1,0.48,0,1.42,1.19,1.44,1.79
TRINITY_DN23359_c0_g1,0,0,0,0,0,0
TRINITY_DN2335_c0_g1,123.49,51.13,49.64,30.98,31.25,56.37
TRINITY_DN23360_c0_g1,0,0,0,0,0,0
TRINITY_DN23364_c3_g1,0,5.59,0,0,0,0
TRINITY_DN23367_c0_g1,2.57,0,0,4.93,1.77,0
TRINITY_DN23368_c0_g1,0,0,0,0,0,0
TRINITY_DN2336_c0_g1,246.8,183.34,145.09,176.32,145.95,203.04
TRINITY_DN23371_c1_g1,6.47,0,0,0,0,0
TRINITY_DN23373_c1_g3,0,0,0,0,0,0
TRINITY_DN23377_c0_g1,20.17,7.59,3.75,10.68,0,21.92
TRINITY_DN23377_c2_g1,0,0.7,0,0,1.55,0
TRINITY_DN23379_c0_g1,1049.99,754.23,258.98,308.25,640.59,550.32
TRINITY_DN23388_c0_g1,0,0,0,0,0,0
TRINITY_DN23389_c1_g1,25.69,14.38,14.6,7.83,12.72,17.72
TRINITY_DN2338_c0_g1,331.66,403.73,221.35,324.52,235.43,301.83
TRINITY_DN2338_c1_g1,0,0,0,5.7,5.64,0
TRINITY_DN23390_c0_g1,9.23,3.89,0.58,4.75,7.58,3.49
TRINITY_DN23392_c0_g1,1.33,0.6,0,1.31,2.6,0.63
TRINITY_DN23394_c0_g1,0,0,0,0,0,0
TRINITY_DN23396_c0_g2,160.12,56.52,16.1,56.14,35.95,46.26
TRINITY_DN23396_c0_g3,358.49,416.41,223.94,265.41,222.49,286.71
TRINITY_DN23397_c0_g1,0,0,0,0,0,0
TRINITY_DN23398_c0_g1,23.4,2.3,0,37.51,4.92,0
TRINITY_DN23399_c0_g1,8.75,0,3.42,15.61,4.7,1.16
TRINITY_DN2339_c0_g1,108.75,59.02,44.22,76.08,63.6,76.51
TRINITY_DN233_c0_g1,1.71,1.6,1.67,2.02,1.55,1.7
TRINITY_DN23400_c0_g1,372.86,132.11,45.31,88.55,87.82,58.52
TRINITY_DN23403_c0_g1,0,0,0,0,0,0
TRINITY_DN23403_c0_g3,47,51.13,72.84,27.95,34.62,105.68
TRINITY_DN23405_c0_g1,0,0,0,0,0,0
TRINITY_DN23405_c1_g1,0,0,0,0,0,0
TRINITY_DN23405_c1_g2,0,0,0,0,0,0
TRINITY_DN23407_c0_g1,1.14,4.19,0,0,4.59,1.52
TRINITY_DN23407_c0_g2,0,0,0,0,0,0
TRINITY_DN2340_c0_g1,3.62,5.29,1.84,4.99,0,3.13
TRINITY_DN23411_c0_g1,0,0,0,0,0,0
TRINITY_DN23412_c0_g1,0,0,0,0,0,0
TRINITY_DN23414_c0_g1,0,3.3,1.08,0,0,0
TRINITY_DN2341_c0_g1,167.93,77.69,35.21,24.63,62.33,64.88
TRINITY_DN2341_c0_g2,5.9,0,0,25.64,0,0
TRINITY_DN2341_c0_g3,0,1,0,0,0,0
TRINITY_DN23423_c0_g1,0,0,0,0,0,0
TRINITY_DN23425_c1_g2,0,2.8,0,1.78,4.7,0
TRINITY_DN23426_c0_g1,0,0,0,0,0,0
TRINITY_DN23427_c1_g1,0,0,7.93,2.73,0,0
TRINITY_DN23428_c0_g1,4.66,4.19,8.51,7.77,2.21,8.77
TRINITY_DN23429_c0_g1,7.99,17.28,8.34,9.97,4.76,13.51
TRINITY_DN2342_c0_g1,0,0,0,0,0,0
TRINITY_DN23430_c1_g1,0,5.39,10.76,0,5.53,8.32
TRINITY_DN23432_c0_g1,0,0,0,0,0,0
TRINITY_DN23437_c0_g1,129.87,53.22,42.55,21.84,35.73,56.29
TRINITY_DN2343_c0_g1,0,0.8,0,0.83,0,0
TRINITY_DN23440_c0_g2,15.22,0,0,157.45,0,0
TRINITY_DN23441_c1_g1,70.21,141.4,7.01,10.21,97,14.68
TRINITY_DN23442_c0_g1,2.95,0,0,0,0,1.07
TRINITY_DN23446_c0_g1,58.13,76.99,57.07,54.07,51.21,87.96
TRINITY_DN23446_c2_g1,13.8,5.89,2.34,3.15,1,10.29
TRINITY_DN23447_c0_g1,0,0,0,0,0,0
TRINITY_DN23449_c0_g1,83.53,133.11,79.1,100.54,107.29,82.77
TRINITY_DN2344_c0_g2,128.25,114.94,120.81,64.27,100.43,109.98
TRINITY_DN2345_c0_g1,0,1.1,0.75,0,0,0.89
TRINITY_DN23463_c0_g1,128.35,98.26,35.46,47.06,75.99,112.39
TRINITY_DN23464_c0_g1,0,0,0,0,0,0
TRINITY_DN23466_c0_g1,0,0,0,0,0,0
TRINITY_DN23468_c0_g1,365.54,393.74,306.04,179.77,365.29,305.94
TRINITY_DN2346_c0_g1,7.8,7.49,7.26,2.31,3.76,12.35
TRINITY_DN2346_c1_g1,0,33.45,47.31,0,44.24,39.55
TRINITY_DN23470_c0_g1,17.79,30.46,4.09,2.14,4.2,6.35
TRINITY_DN23471_c0_g1,0,0,0,0,0,0
TRINITY_DN23472_c0_g1,30.16,18.27,33.29,24.39,46.12,45.55
TRINITY_DN23475_c0_g1,0,0,3.34,0,0,0
TRINITY_DN23475_c0_g2,0.48,2.6,0.92,0.47,0.88,1.34
TRINITY_DN23477_c0_g1,58.7,134.81,50.65,39.82,43.25,29.17
TRINITY_DN23478_c0_g1,552.49,631.01,773.95,433.24,299.31,925.17
TRINITY_DN2347_c0_g1,3864.85,3789.14,5872.37,652.53,1420.22,4864.15
TRINITY_DN23481_c0_g1,107.51,106.95,130.24,23.86,49.44,99.06
TRINITY_DN23481_c0_g2,277.34,255.34,159.2,217.63,162.15,274.18
TRINITY_DN23482_c0_g1,308.93,106.95,137.84,197.15,76.65,163.58
TRINITY_DN23483_c0_g1,0,0,0,0,0,0
TRINITY_DN23486_c0_g2,1.9,0,0,0,0,0
TRINITY_DN2348_c0_g2,791.2,1286.08,73.09,19.11,754.8,62.37
TRINITY_DN2348_c1_g1,68.88,99.66,85.19,11.1,50.27,101.38
TRINITY_DN2348_c2_g1,0,0,0,0,2.27,0
TRINITY_DN2348_c4_g1,1144.18,753.33,536.41,919.6,312.69,435.52
TRINITY_DN23492_c0_g1,0,0,0,0,0,0
TRINITY_DN23494_c0_g1,0,0,0,0,0,0
TRINITY_DN23495_c0_g1,1.33,8.39,1.25,0,0,3.76
TRINITY_DN234_c0_g1,0,1.3,2.59,3.86,2.88,1.43
TRINITY_DN23501_c0_g1,244.9,11.28,18.02,60.95,11.06,22.73
TRINITY_DN23502_c0_g1,0,0,0,0,0,1.07
TRINITY_DN23504_c0_g1,4.85,0,0,22.97,0,9.13
TRINITY_DN23507_c0_g1,0,0,0,0,0,0
TRINITY_DN23508_c0_g1,0,0,0,0,0,0
TRINITY_DN23513_c1_g1,0,0,3.34,0,0,0.81
TRINITY_DN23514_c0_g1,0,0,0,0,2.88,0
TRINITY_DN23517_c1_g1,0,0,0,0,1.99,0
TRINITY_DN23517_c2_g2,0,0,0,0,0,0
TRINITY_DN23518_c0_g1,0,0,0,0,0,0
TRINITY_DN2351_c0_g1,0.67,0,0.5,0,0.5,0.98
TRINITY_DN23520_c0_g1,0,0,0,0,0,0
TRINITY_DN23523_c0_g1,0,0,0,0,0,0
TRINITY_DN23525_c0_g1,11.8,64.31,52.81,24.51,27.54,32.39
TRINITY_DN23525_c0_g2,1.33,0.6,0,0,0,0
TRINITY_DN23526_c0_g1,6.66,0,6.09,12.7,0,3.13
TRINITY_DN23528_c0_g1,4.57,0,0,0,0.33,1.34
TRINITY_DN2352_c0_g2,108.37,93.57,67.33,58.34,58.68,71.94
TRINITY_DN2352_c10_g1,0,0,306.38,5.1,0,269.43
TRINITY_DN2352_c3_g1,0,0,0,0,0,0
TRINITY_DN2352_c4_g1,6.18,0,0,0,0,5.55
TRINITY_DN2352_c9_g1,65.36,48.43,30.87,28.43,33.63,41.97
TRINITY_DN23532_c0_g2,0,0,0,0,0,0
TRINITY_DN23537_c0_g1,0,0,0,0,0,1.79
TRINITY_DN23539_c0_g1,10.85,0,0,0,0,0
TRINITY_DN2353_c0_g1,0,0,0,0,0,0
TRINITY_DN23540_c0_g1,4.57,2.1,16.77,4.39,4.31,4.3
TRINITY_DN23542_c0_g1,0,0,0,0,0,0
TRINITY_DN23542_c2_g1,0,0.5,0,0,0,0
TRINITY_DN23549_c0_g1,0,8.49,0,0,0,0
TRINITY_DN2354_c0_g1,12.75,9.19,31.37,14.54,12.83,16.29
TRINITY_DN2354_c1_g1,2.85,1,9.51,5.99,2.54,1.43
TRINITY_DN23555_c0_g1,4.28,26.56,8.34,13.59,31.3,45.64
TRINITY_DN23557_c0_g1,0,0,0,0,0,0
TRINITY_DN23557_c0_g2,0,0,0,0,0,0
TRINITY_DN23559_c0_g1,274.67,73.1,33.46,101.96,52.87,52.17
TRINITY_DN2355_c0_g1,166.31,119.23,188.9,62.32,65.59,196.77
TRINITY_DN23560_c0_g1,0.19,0,0,0,1.11,0
TRINITY_DN23561_c0_g1,0,0,0,0,0,0
TRINITY_DN23563_c0_g1,0,0,0,0,0,0
TRINITY_DN23567_c0_g1,0,0,0,0,0,0
TRINITY_DN23567_c0_g2,27.88,5.19,2.25,14.18,5.42,3.85
TRINITY_DN23568_c0_g1,5.71,4.89,10.76,13.65,6.8,17.54
TRINITY_DN23569_c0_g1,3.23,0,1.92,0,0,0
TRINITY_DN2356_c0_g2,0,0,0,0,1.38,0
TRINITY_DN2356_c1_g1,1.24,0,0,0,0,0
TRINITY_DN2356_c7_g1,227.48,224.18,116.73,115.08,128.8,199.19
TRINITY_DN2356_c8_g1,318.34,168.06,137.5,178.22,122.33,168.23
TRINITY_DN23570_c0_g2,0,0,0,0,0,0
TRINITY_DN23572_c0_g1,0,0,0,0,6.3,0
TRINITY_DN23574_c0_g1,0.38,5.99,0,0,1.05,0
TRINITY_DN23574_c1_g1,0,0,0,0,0.88,0
TRINITY_DN23575_c0_g1,5.23,0,0,0,0,0
TRINITY_DN23575_c0_g2,0,0,0,0,0,0
TRINITY_DN23577_c0_g1,22.55,105.75,10.26,36.91,6.8,45.1
TRINITY_DN23577_c0_g2,4.09,64.91,3.75,6.59,20.74,0
TRINITY_DN2357_c0_g2,4.47,8.69,5.84,2.14,5.59,13.6
TRINITY_DN23580_c0_g1,157.94,102.46,111.14,115.37,73.72,189.35
TRINITY_DN23581_c0_g1,0,0,0,0,0,0
TRINITY_DN23582_c0_g1,0,0,0,0,0,0
TRINITY_DN23583_c0_g1,0,0.2,0,0,0,0
TRINITY_DN23585_c0_g1,0.67,0.9,1.33,0,0,1.79
TRINITY_DN23587_c0_g1,28.45,68.6,32.71,31.81,66.31,63.89
TRINITY_DN23588_c0_g1,0,0,0,0,0,0
TRINITY_DN2358_c1_g1,270.68,121.43,125.57,93.77,106.74,121.43
TRINITY_DN23590_c1_g1,61.94,45.84,48.31,51.87,45.79,56.29
TRINITY_DN23590_c2_g2,13.32,2,3.09,2.14,3.65,3.58
TRINITY_DN23591_c0_g1,19.41,14.28,5.67,15.96,34.12,32.75
TRINITY_DN23592_c0_g1,26.07,51.03,8.18,7.18,47.34,19.51
TRINITY_DN23593_c0_g1,1417.42,1389.73,771.86,852.66,942.61,1068.7
TRINITY_DN23594_c0_g1,0,0.5,0,0,0,0
TRINITY_DN23595_c0_g1,0.38,0.3,0.17,0,0.17,0.18
TRINITY_DN23596_c0_g2,0,0,0,0,0,0
TRINITY_DN23597_c0_g1,314.54,242.76,250.47,179.05,204.68,461.74
TRINITY_DN2359_c0_g4,0,0,0.92,0,0.94,0.89
TRINITY_DN2359_c10_g1,27.02,24.27,19.94,49.32,17.42,25.14
TRINITY_DN2359_c1_g1,413.87,199.42,146.01,232.53,130.91,196.15
TRINITY_DN235_c0_g1,0,0,0,0,0,0
TRINITY_DN235_c1_g1,694.82,488.81,959.18,476.51,334.81,728.22
TRINITY_DN235_c1_g2,2035.37,1379.15,2588.76,1341.45,817.79,2636.72
TRINITY_DN235_c2_g2,4.57,0,5.67,7.36,1.55,16.91
TRINITY_DN23600_c0_g1,0,0,0,0,0,0
TRINITY_DN23601_c0_g1,101.9,161.77,106.63,95.31,94.46,173.33
TRINITY_DN23602_c0_g1,0,0,0,0,0,0
TRINITY_DN23603_c0_g1,0.48,1.6,0,0,1.11,0
TRINITY_DN23606_c0_g1,5.8,6.19,3.59,0,1.83,2.77
TRINITY_DN23607_c1_g2,9.13,0.9,0.92,0,2.88,0.98
TRINITY_DN2360_c0_g1,29.97,29.46,35.63,43.92,21.02,49.39
TRINITY_DN2360_c0_g2,70.69,28.56,16.35,33.12,24.72,25.06
TRINITY_DN2360_c1_g1,0,0,0,0,0,0
TRINITY_DN2360_c3_g1,0,0,0,0,0,0
TRINITY_DN2360_c3_g2,0,0,2.09,0,0,0
TRINITY_DN23610_c1_g1,71.83,67.6,28.54,48.67,34.51,32.57
TRINITY_DN23611_c1_g3,0,0,0,0,0,0
TRINITY_DN23612_c0_g1,3.43,0,42.55,39.76,12.72,60.49
TRINITY_DN23613_c0_g1,22.26,21.27,0,0,7.24,14.68
TRINITY_DN23614_c5_g1,0,0,0,2.43,0,0
TRINITY_DN23615_c0_g1,22.83,2.1,0.75,11.57,6.75,14.59
TRINITY_DN23615_c0_g2,8.37,40.64,8.93,0,0,0
TRINITY_DN23619_c0_g1,0,0,0,0,0,0
TRINITY_DN2361_c0_g1,459.06,142.1,72.09,169.5,117.8,170.38
TRINITY_DN23621_c0_g1,0,0,0,0,0,0
TRINITY_DN23622_c0_g1,17.41,35.65,37.88,9.61,7.58,31.14
TRINITY_DN23623_c0_g1,21.5,25.26,28.54,11.16,8.35,11.01
TRINITY_DN23624_c0_g1,427.38,205.91,156.02,149.08,114.09,139.15
TRINITY_DN23628_c0_g1,5.04,4.59,0,0,5.75,10.56
TRINITY_DN23629_c0_g1,0,10.78,0,0,3.1,0
TRINITY_DN2362_c0_g1,0,0,0,0,0,0
TRINITY_DN23630_c0_g1,215.69,82.48,187.23,178.28,110.44,132.79
TRINITY_DN23631_c0_g1,0,0,0,0,0,0
TRINITY_DN23633_c0_g1,18.74,3,0,6.77,3.1,0
TRINITY_DN23633_c0_g2,0,0,0,0,0,1.25
TRINITY_DN23633_c8_g1,0,0,0,0,7.08,0
TRINITY_DN23639_c0_g2,36.34,20.97,20.36,14.84,18.31,41.88
TRINITY_DN2363_c0_g1,3969.7,2557.58,2826.3,2614.53,1520.6,3478.67
TRINITY_DN2363_c0_g2,0,0,0,0,0,0
TRINITY_DN2363_c1_g1,33.87,247.65,109.05,43.68,129.97,123.67
TRINITY_DN2363_c1_g2,0,0,9.43,7.42,0,9.75
TRINITY_DN2363_c2_g1,0,0,0,0,0,0
TRINITY_DN23641_c0_g1,182.2,21.27,34.71,137.15,9.01,25.5
TRINITY_DN23642_c0_g1,0,0,0,0,0,0
TRINITY_DN23642_c1_g1,0,0,0,0,0,0
TRINITY_DN23643_c0_g4,4.47,6.69,11.26,12.88,3.37,5.82
TRINITY_DN23645_c0_g1,25.31,0,0,0,0,0
TRINITY_DN23645_c0_g2,1.43,1.6,0.25,2.26,1.11,1.43
TRINITY_DN23645_c3_g1,0,0,0,0,0,0
TRINITY_DN23646_c0_g1,0,28.56,33.79,17.57,21.02,44.65
TRINITY_DN2364_c0_g1,244.9,164.17,243.63,129.08,103.92,292.07
TRINITY_DN23650_c1_g1,0,0,0,0,0,0
TRINITY_DN23652_c0_g1,0,0,0,0,0,0
TRINITY_DN23653_c0_g1,0,0,0,0,0,0
TRINITY_DN23655_c0_g1,0,0,0,0,0,0
TRINITY_DN23655_c0_g2,0,0,0,0,0,0
