SeqName,CAS1_C0,CAS2_C0,CAS3_C0,LOP1_C0,LOP2_C0,LOP5_C0
TRINITY_DN101705_c0_g1,0,0,0,44.75,0,0
TRINITY_DN101709_c0_g1,0,41.24,0.92,0,0,1.96
TRINITY_DN10170_c0_g1,0.95,0,0,0,0,0
TRINITY_DN101715_c0_g1,0,0,0,0,0,0
TRINITY_DN10171_c0_g1,7.52,0.7,0,541.52,2.34,3.25
TRINITY_DN10171_c1_g1,0,0,0,61.06,0,0
TRINITY_DN101725_c0_g1,0,5.19,0,0,0,0
TRINITY_DN101727_c0_g1,0,0,0,0,0,0
TRINITY_DN10172_c1_g1,60.22,86.58,48.64,51.68,24.52,74.7
TRINITY_DN10172_c2_g1,0,0,0,0,5.31,0
TRINITY_DN101733_c0_g1,0,0,0,2.1,1.99,0
TRINITY_DN101734_c0_g1,0,0,0,0,0,0
TRINITY_DN101750_c0_g1,0,0,0,15.34,0,0
TRINITY_DN101756_c0_g1,0,0,0,0,0,0
TRINITY_DN101758_c0_g2,8.85,15.38,0.75,6.58,5.08,12.44
TRINITY_DN101760_c0_g1,0,0,0,103.78,5.43,1.04
TRINITY_DN101761_c0_g1,0,0,0,0,0,0
TRINITY_DN101765_c0_g2,0,0,0,0,0,0
TRINITY_DN101769_c1_g1,0,0,0,6.37,0,0
TRINITY_DN10176_c0_g1,7.9,0,0,4.41,13.02,4.17
TRINITY_DN101777_c2_g1,0,0,0,0,0,7.23
TRINITY_DN101778_c0_g1,0,0,0,0,0,0
TRINITY_DN10177_c0_g1,0,0,0,0.35,0,0
TRINITY_DN101782_c0_g1,0,0,0,0,0,0
TRINITY_DN101784_c0_g1,0,0,0,34.31,0,0
TRINITY_DN101786_c0_g1,0,0,0,0,0,0
TRINITY_DN10178_c0_g1,11.99,0,0,18.14,23.29,5.7
TRINITY_DN10178_c0_g3,62.79,47.63,4.76,26.61,71.81,82.79
TRINITY_DN101790_c0_g1,4.85,18.97,8.51,13.45,16.29,15.14
TRINITY_DN101792_c0_g1,11.42,0,0,0,0,0
TRINITY_DN1017_c0_g3,162.41,69.7,57.82,112.53,143.8,166.63
TRINITY_DN1017_c2_g1,77.26,13.58,29.62,12.67,24.46,47.8
TRINITY_DN101808_c0_g1,0,0,0,0,0,0
TRINITY_DN101813_c0_g1,0,0,0,0,0,0
TRINITY_DN101816_c0_g1,0,0,0,27.73,0,0
TRINITY_DN10182_c0_g2,3.33,0.8,0,0,0,0
TRINITY_DN10182_c2_g1,326.81,295.48,139.59,372.12,513.83,307.95
TRINITY_DN101841_c0_g1,0,0,0,0,0,0
TRINITY_DN101841_c0_g2,0,0,0,25.63,0,0
TRINITY_DN101842_c0_g1,0,0,0,0,0,0
TRINITY_DN101846_c0_g1,0,0,0,0,0,0
TRINITY_DN10184_c0_g1,0,0,0,0,3.74,0
TRINITY_DN101857_c0_g1,0,0,0,23.39,0,0
TRINITY_DN10185_c0_g1,22.36,0,1.08,682.56,18.51,4.54
TRINITY_DN101863_c0_g1,0,0,0,0,0,0
TRINITY_DN10186_c0_g1,16.74,27.16,19.11,16.74,7.47,14.89
TRINITY_DN101877_c0_g1,0,0,0,11.97,0,0
TRINITY_DN10187_c0_g1,185.62,80.79,129.24,48.6,130.95,116.93
TRINITY_DN101887_c0_g1,0,0,0,0,0,0
TRINITY_DN10188_c0_g1,64.41,36.25,30.45,23.39,14.01,32.05
TRINITY_DN1018_c0_g1,53.76,56.12,37.8,24.51,43.79,69.25
TRINITY_DN1018_c0_g2,58.7,86.08,57.07,69.61,70.88,52.64
TRINITY_DN1018_c0_g3,5.8,8.49,3.25,2.38,9.22,9.01
TRINITY_DN1018_c1_g1,973.78,734.76,580.13,332.21,251.86,318.12
TRINITY_DN10190_c0_g1,13.13,1.7,0,7,6.42,3
TRINITY_DN101911_c0_g1,0,0,0,9.8,0,0
TRINITY_DN10191_c0_g1,367.25,210.3,134.67,235.99,259.28,220.13
TRINITY_DN101924_c0_g1,0,0,0,6.65,0,0
TRINITY_DN101928_c0_g1,0,0,0,0,0,0
TRINITY_DN101929_c0_g1,0,0,0,2.31,0,0
TRINITY_DN10192_c0_g1,1372.33,492.3,1216.83,260.64,376.69,530.96
TRINITY_DN101932_c0_g2,0,0,0,17.44,0,0
TRINITY_DN101933_c0_g1,0,0,0,0,0,0
TRINITY_DN101937_c1_g1,1.33,3.4,0,1.4,5.25,3.43
TRINITY_DN101938_c0_g1,0,0,0,4.27,0,2.7
TRINITY_DN101942_c0_g1,0,0,0,0,0,0
TRINITY_DN101943_c0_g1,0,0,0,5.25,0,0
TRINITY_DN101944_c0_g1,0,0,0,0,0,0
TRINITY_DN101949_c0_g1,0,0,0,0,0,0
TRINITY_DN10194_c0_g1,0,1.6,0,272.06,0.88,1.9
TRINITY_DN10194_c0_g2,0,2.1,0,19.26,0,0
TRINITY_DN101965_c0_g1,0,10.78,0,0,0,0
TRINITY_DN101968_c0_g1,0,0,0,0,0,0
TRINITY_DN101971_c0_g1,0,0,0,0,0,0
TRINITY_DN101974_c0_g1,0,0,0,0,0,0
TRINITY_DN101978_c2_g1,0,0,0,0,0,0
TRINITY_DN10197_c0_g1,329.19,250.35,391.81,174.3,320.46,425
TRINITY_DN101986_c0_g1,0,0,0,0,0,0
TRINITY_DN101989_c0_g1,0,0,0,14.5,0,0
TRINITY_DN10198_c0_g1,0.48,0,0,3.71,1.34,0
TRINITY_DN10198_c5_g1,0,0,0,0,0,0
TRINITY_DN101990_c0_g1,0,0,0,0,0,0
TRINITY_DN101994_c0_g1,0,0,0,0,0,0
TRINITY_DN10199_c0_g1,390.27,160.37,130.08,187.11,185.02,128.94
TRINITY_DN10199_c1_g1,156.7,111.34,5.92,18.21,76.01,46.88
TRINITY_DN1019_c0_g1,32117.63,42816.54,32167.63,11115.21,19029.3,29338.21
TRINITY_DN1019_c1_g1,0,0,0,0,0,0
TRINITY_DN1019_c4_g1,2525.45,1881.54,1360.34,1649.28,1356.23,1214.28
TRINITY_DN101_c0_g1,462.01,123.92,71.17,246.43,237.97,140.28
TRINITY_DN101_c0_g2,601.01,436.28,296.7,490.26,756.93,745.39
TRINITY_DN102003_c0_g1,0,0,0,0,0,0
TRINITY_DN102012_c0_g1,0,0,0,0,0,0
TRINITY_DN102016_c0_g1,0,0,0,6.16,0,0
TRINITY_DN102017_c0_g1,0,0,0,24.37,0,0
TRINITY_DN10201_c0_g1,0,0,0,0,0,1.35
TRINITY_DN102020_c0_g1,0,0,0,0,0,0
TRINITY_DN10202_c0_g1,22.93,41.44,66.58,9.8,13.72,68.33
TRINITY_DN102031_c0_g1,0,0,0,34.24,0,0
TRINITY_DN102034_c0_g1,0,8.79,0,0,0,4.66
TRINITY_DN102040_c0_g1,0,0,0,0,0,0
TRINITY_DN102045_c0_g1,0,7.49,1.25,0,1.34,0
TRINITY_DN102047_c0_g1,0,0,0,0,0,0
TRINITY_DN10204_c0_g1,371.34,123.43,145.68,122.69,131.01,85
TRINITY_DN102052_c0_g1,0,0,0,0,2.74,0
TRINITY_DN102056_c0_g1,0,0,0,0,0,0
TRINITY_DN102060_c0_g1,4.76,4.29,4.26,0,0,4.47
TRINITY_DN102067_c0_g1,5.8,0,0,0,0,0
TRINITY_DN102069_c0_g1,0,0,0,0,0,0
TRINITY_DN102069_c0_g2,0,0,0,0,0,0
TRINITY_DN102069_c0_g3,0,0,0,0,0,0
TRINITY_DN10206_c0_g1,712.61,347.41,223.36,313.37,569.58,171.17
TRINITY_DN102070_c0_g1,0,0,0,107,0.93,0.92
TRINITY_DN102076_c0_g1,0,0,0,0,0,0
TRINITY_DN102076_c0_g2,0,0,0,0,0,0
TRINITY_DN10207_c0_g1,0,0,0,0,0,0
TRINITY_DN102081_c0_g1,0,0,0,26.47,0,0
TRINITY_DN102088_c1_g1,0,0,0,20.73,0,0
TRINITY_DN102090_c0_g1,0,0,0,0,0,0
TRINITY_DN102097_c0_g1,0,0,0,34.94,0,0
TRINITY_DN10209_c0_g1,2.09,0.4,0.42,1.75,0.41,0.43
TRINITY_DN1020_c0_g1,224.25,204.71,189.82,187.6,270.02,273.63
TRINITY_DN10210_c0_g1,80.87,395.04,44.89,47.2,44.2,55.28
TRINITY_DN102118_c0_g2,1.05,1.9,0,114.42,0.99,0
TRINITY_DN10211_c0_g1,79.25,136.61,49.14,26.75,36.72,61.35
TRINITY_DN10211_c1_g1,0,24.17,6.76,27.03,18.8,29.78
TRINITY_DN102121_c0_g1,0,0,0,41.11,0,0
TRINITY_DN102125_c0_g1,0,0,0,0,0,0
TRINITY_DN102125_c0_g2,0,0,0,58.54,0,0
TRINITY_DN10212_c0_g1,890.43,1078.57,1259.55,699.85,611.09,1083.13
TRINITY_DN102138_c0_g1,0,0,0,8.12,0,0
TRINITY_DN10213_c0_g1,26.35,53.12,13.77,1.54,5.9,8.64
TRINITY_DN10213_c0_g3,33.78,36.05,9.43,5.95,8.64,19.73
TRINITY_DN10214_c0_g1,82.58,48.13,30.12,33.12,29.89,20.78
TRINITY_DN102151_c0_g1,0,0,0,0,0,0
TRINITY_DN102157_c0_g1,0,0,0,0,0,0
TRINITY_DN102158_c0_g1,0,0,0,0,0,0
TRINITY_DN102159_c0_g1,0,0,0,8.75,0,0
TRINITY_DN10215_c0_g1,201.32,103.95,121.07,74.23,92.36,66.49
TRINITY_DN102167_c0_g1,0,5.69,0,4.76,0,0
TRINITY_DN10216_c0_g1,464.29,444.47,401.99,379.97,499.82,467.96
TRINITY_DN10218_c0_g1,359.07,283.1,521.89,169.82,101,149.53
TRINITY_DN10219_c0_g1,0,0,1.5,0.42,0,0
TRINITY_DN1021_c0_g1,8.18,14.88,0,16.53,7.94,0
TRINITY_DN1021_c1_g1,28.83,31.56,10.68,15.13,26.27,18.08
TRINITY_DN1021_c2_g1,13.89,22.57,28.62,9.17,6.25,1.9
TRINITY_DN1021_c2_g2,0,0,0,0,0,0
TRINITY_DN1021_c3_g1,3.04,0,0,0,0,0
TRINITY_DN10220_c0_g1,788.06,1011.97,627.19,508.82,772.75,1141.59
TRINITY_DN10221_c0_g1,1.52,3.4,0.67,0,1.46,2.14
TRINITY_DN102221_c0_g1,0,0,0,0,0,0
TRINITY_DN102224_c0_g1,0,0,0,0,0,0
TRINITY_DN102225_c0_g1,0,0,0,0,0,0
TRINITY_DN102229_c0_g1,0,0,0,27.94,0,0
TRINITY_DN102229_c0_g2,0,0,0,19.19,0,0
TRINITY_DN10222_c0_g1,1.05,0,2,1.12,0,0
TRINITY_DN10222_c1_g1,0,0,0,0,0,0
TRINITY_DN10223_c0_g1,233.67,122.13,104.63,137.46,166.51,113.19
TRINITY_DN10223_c0_g2,4.66,0,6.93,9.59,4.61,8.15
TRINITY_DN10224_c0_g1,527.85,319.65,242.13,461.34,374.06,333.57
TRINITY_DN102258_c0_g1,0,0,0,0,0,0
TRINITY_DN10225_c1_g1,8.66,16.78,0,82.7,12.03,9.5
TRINITY_DN102260_c0_g1,0,0,0,0,0,0
TRINITY_DN102263_c0_g1,0,0,0,0,0,0
TRINITY_DN102277_c0_g1,0,0,0,0,0,0
TRINITY_DN10227_c1_g1,155.56,55.32,50.4,69.26,95.86,77.34
TRINITY_DN102282_c0_g1,0,0,0,0,0,0
TRINITY_DN102282_c1_g1,0,0,0,0,0,0
TRINITY_DN102284_c0_g1,0,0,0,0,0,0
TRINITY_DN10228_c1_g2,17.41,0,0,0,0,0
TRINITY_DN102294_c0_g1,0,0,0,0,0,0
TRINITY_DN102298_c0_g1,0,0,0,14.29,0,0
TRINITY_DN10229_c0_g1,0,0,2.09,1.54,0,1.47
TRINITY_DN1022_c1_g1,6.56,1.4,0.5,1.68,2.16,2.88
TRINITY_DN102303_c0_g1,0,0,0,127.1,0,0.67
TRINITY_DN102303_c1_g1,0,0,0,8.61,0,0
TRINITY_DN102315_c0_g1,2.66,0,0,4.06,2.63,0
TRINITY_DN10231_c0_g1,1.81,3.3,0,0,3.56,0
TRINITY_DN102329_c0_g1,0,0,0,2.24,0,0
TRINITY_DN10232_c0_g1,17.89,20.47,1.25,0.91,7.18,10.23
TRINITY_DN10233_c0_g1,52.14,36.55,32.54,93.21,31.76,47.68
TRINITY_DN10234_c0_g3,19.12,69.4,25.28,76.89,129.43,197.82
TRINITY_DN10234_c1_g1,1264.63,470.33,357.27,496.98,482.24,430.7
TRINITY_DN102351_c0_g1,0,0,0,0,0,0
TRINITY_DN102359_c0_g1,0,0,0,0,0,0
TRINITY_DN10235_c0_g1,62.98,76.29,59.41,54.41,32.4,153.76
TRINITY_DN10236_c0_g1,0,0,0,0,0,0
TRINITY_DN10236_c0_g2,0,0,0,0,0,0
TRINITY_DN10236_c0_g3,0,0,0,0,0,0
TRINITY_DN102370_c0_g1,0,0,0,0,0,0
TRINITY_DN102375_c0_g1,0,6.49,0,2.45,0,4.6
TRINITY_DN102377_c0_g1,0,0,0,0,0,0
TRINITY_DN102382_c0_g1,0,0,0,0,0,0
TRINITY_DN102383_c0_g1,0,0,0,0,0,0
TRINITY_DN102385_c0_g1,0,0,0,0,0,0
TRINITY_DN102389_c0_g1,0,0,0,11.2,0,0
TRINITY_DN10238_c0_g1,32.73,23.17,4.26,50.07,16.17,62.63
TRINITY_DN10238_c0_g2,0,0,0,6.79,0,6.31
TRINITY_DN102398_c0_g1,0,0,0,0,0,0
TRINITY_DN10239_c0_g1,0,1.4,0,60.92,0,1.9
TRINITY_DN1023_c1_g1,93.05,142.6,81.18,33.61,47.06,73.6
TRINITY_DN1023_c2_g1,114.17,94.77,44.39,54.9,105.15,40.63
TRINITY_DN1023_c3_g1,98.28,30.16,21.19,50.63,52.54,30.09
TRINITY_DN1023_c7_g1,0,0,0,0,0,0
TRINITY_DN102400_c0_g1,0,0,0,0,0,0
TRINITY_DN102402_c0_g1,0,23.67,0,0,0,24.88
TRINITY_DN102403_c1_g1,0,0,0,15.62,0,0
TRINITY_DN102406_c0_g1,0,0,0,0,0,0
TRINITY_DN102413_c0_g1,0,0,0,0,0,0
TRINITY_DN102421_c0_g1,0,0,0,0,0,0
TRINITY_DN10242_c0_g1,0.57,0.5,0,1.19,1.17,0
TRINITY_DN10243_c0_g1,0.67,0,0,0,0,0
TRINITY_DN102445_c0_g1,0,0,0,32.42,0.64,0
TRINITY_DN10244_c0_g1,0,0,0,0,0,0
TRINITY_DN102462_c0_g1,0,0,0,0,0,0
TRINITY_DN102468_c0_g1,0,0,0,0,0,0
TRINITY_DN102471_c0_g1,0,0,0,18.21,0,0
TRINITY_DN102474_c0_g1,0,0,0,0,0,0
TRINITY_DN102479_c0_g2,0,3.79,0,0,0,0
TRINITY_DN102488_c0_g1,0,0,0,17.58,0,0
TRINITY_DN10248_c0_g1,58.7,20.17,0,21.57,0,29.66
TRINITY_DN10248_c1_g2,192.57,15.58,5.42,26.12,30.07,11.46
TRINITY_DN1024_c0_g1,84.49,79.69,26.03,21.01,30.53,19.37
TRINITY_DN1024_c1_g1,1.05,1.9,0,10.43,1.99,7.84
TRINITY_DN1024_c3_g1,2.38,3.5,5.34,0,0,2.27
TRINITY_DN102501_c0_g1,0,0,0,0,0,0
TRINITY_DN102506_c0_g1,0,0,5.26,23.67,0,0
TRINITY_DN10250_c0_g1,104.47,61.61,35.13,82.21,44.84,50.74
TRINITY_DN102512_c0_g3,0,0,0,1.19,2.86,6.13
TRINITY_DN102512_c0_g4,0,0,0,2.03,1.99,1.96
TRINITY_DN102518_c0_g1,0,0,0,0,0,0
TRINITY_DN10251_c0_g1,0,0,0,0,0,0.49
TRINITY_DN102526_c0_g1,0,0,0,0,0,0
TRINITY_DN102526_c0_g2,8.09,12.88,0,4.13,1.99,1.96
TRINITY_DN10252_c0_g1,138.34,218.49,88.36,91.11,128.09,226.26
TRINITY_DN102546_c0_g1,0,0,0,9.31,0,5.82
TRINITY_DN102553_c0_g1,0,0,0,4.13,0,0
TRINITY_DN102563_c0_g1,0,0,0,0,0,0
TRINITY_DN102574_c0_g1,0,0,0,20.66,0,0
TRINITY_DN102579_c0_g1,0,0,0,0,0,0
TRINITY_DN102586_c0_g1,0,0,0,28.71,0,0
TRINITY_DN10258_c0_g1,761.9,242.86,295.95,253.71,334.07,106.08
TRINITY_DN102597_c0_g1,0,0,0,0,0,0
TRINITY_DN10259_c0_g1,256.79,45296.03,834.69,37715.61,2702.89,1434.59
TRINITY_DN1025_c0_g1,270.2,108.15,83.27,212.81,261.56,165.83
TRINITY_DN10260_c0_g1,125.97,0,15.27,48.95,177.43,0
TRINITY_DN102617_c0_g1,0,0,0,0,0,0
TRINITY_DN102617_c0_g2,0,0.8,0,0,0,0
TRINITY_DN102619_c0_g1,0,2.2,0,0,0,2.33
TRINITY_DN102624_c0_g1,0,0,0,0,0,0
TRINITY_DN102626_c0_g1,0,0,0,9.73,0,13.73
TRINITY_DN102635_c0_g2,8.18,0,0,0,0,0
TRINITY_DN102637_c0_g1,0,0,0,0,0,0
TRINITY_DN102638_c0_g1,0,0,0,0,0,0
TRINITY_DN10263_c0_g1,0,0.9,0,314.35,0,12.99
TRINITY_DN102642_c0_g1,0,0,0,0,0,0
TRINITY_DN102649_c0_g1,0,0,0,0,0,0
TRINITY_DN10264_c0_g1,1060.26,584.47,1029.18,602.86,440.21,402.51
TRINITY_DN10265_c0_g1,0,0.9,0,0,2.86,0
TRINITY_DN102660_c0_g1,0,0,0,0,0,0
TRINITY_DN102663_c0_g1,0,0,0,10.08,0,0
TRINITY_DN10266_c0_g1,0.95,0.8,11.51,0,0.64,2.82
TRINITY_DN10266_c0_g2,207.22,55.32,47.89,39.99,201.07,146.16
TRINITY_DN102675_c0_g1,0,0,0,0,0,0
TRINITY_DN10267_c0_g1,0,0,0,0,0,0.67
TRINITY_DN10268_c0_g1,26.26,22951.94,464.24,52.24,2552.91,242.5
TRINITY_DN10268_c0_g2,103.7,9267.79,197.99,43259.32,30.88,692.14
TRINITY_DN10269_c0_g2,614.81,797.77,598.98,750.06,694.35,548
TRINITY_DN1026_c0_g1,0,0,0,0.56,0.82,0.25
TRINITY_DN1026_c1_g1,41.2,45.44,30.62,66.88,16.23,27.21
TRINITY_DN10270_c0_g1,0,8.49,0,3.85,1.46,0
TRINITY_DN10270_c1_g1,0,0,0,1.26,0,0
TRINITY_DN102713_c0_g1,0,0,0,0,0,0
TRINITY_DN102715_c0_g1,0,2.5,0,0,0,0
TRINITY_DN102715_c1_g1,0,0,0,0,0,0
TRINITY_DN102715_c2_g1,0,0,0,48.04,0,15.32
TRINITY_DN102715_c2_g2,0,0,0,0,0,0
TRINITY_DN102715_c3_g1,0,0,0,0,0,0
TRINITY_DN102715_c3_g2,0,0,0,0,0,0
TRINITY_DN102715_c4_g1,0,0,0,0,0,0
TRINITY_DN102719_c0_g1,0,0,0,0,0,0
TRINITY_DN102724_c0_g1,0,0,0,20.8,0,0
TRINITY_DN10272_c0_g1,0,0,0,0,0,0
TRINITY_DN102730_c0_g1,0,0,0,0,0,0
TRINITY_DN10273_c0_g1,0,0,0,5.53,0,0
TRINITY_DN102747_c0_g1,0,0,0,0,0,0
TRINITY_DN102752_c0_g1,0,0,0,0,0,0
TRINITY_DN102756_c0_g1,0,0,0,0,0,0
TRINITY_DN102765_c0_g1,0,0,0,0,0,0
TRINITY_DN10276_c0_g2,0,0,0,0,0,0
TRINITY_DN10276_c1_g1,59.94,39.84,30.79,21.92,21.54,17.28
TRINITY_DN102773_c0_g1,0,0,0,0,0,0
TRINITY_DN10278_c0_g1,13.13,14.98,13.35,7.42,8.41,1.9
TRINITY_DN102794_c0_g1,0,0,0,0,0,0
TRINITY_DN10279_c1_g1,19.69,15.38,11.18,14.78,13.14,12.87
TRINITY_DN1027_c1_g1,270.39,166.46,192.15,121.08,117.47,113.68
TRINITY_DN102800_c0_g1,0,0,0,0,0,0
TRINITY_DN102805_c0_g1,0,0,0,0,0,0
TRINITY_DN102806_c0_g1,0,0,0,0,0,0
TRINITY_DN102807_c0_g1,0,0,0,15.76,0,0
TRINITY_DN102813_c0_g1,0,21.77,0,0,0,0
TRINITY_DN102817_c0_g1,0,0,7.76,0,0,0
TRINITY_DN10281_c0_g1,1.52,0,0,0,0,0.86
TRINITY_DN10281_c0_g2,0,0,0,1.4,0,0
TRINITY_DN10281_c3_g1,0,0,0,0,0,0
TRINITY_DN102821_c0_g1,0,0,0,0,0,0
TRINITY_DN102824_c0_g1,0,0,0,0,0,0
TRINITY_DN102833_c0_g1,0,12.78,0,0,0,0
TRINITY_DN102834_c0_g1,0,0,0,0,0,0
TRINITY_DN10283_c0_g1,144.14,163.07,164.95,115.26,137.67,120.61
TRINITY_DN102850_c0_g1,0,0,0,28.57,0,0
TRINITY_DN102852_c0_g1,0,0,0,19.54,0,0
TRINITY_DN10285_c0_g1,6.47,2.9,0,9.87,0,0
TRINITY_DN10286_c0_g1,5.8,0,0,0,0,1.96
TRINITY_DN102872_c0_g1,0,0,0,0,0,0
TRINITY_DN102878_c0_g1,2.09,3.79,0,0,0,3.98
TRINITY_DN102879_c0_g1,0,0,0,22.69,0,0
TRINITY_DN102880_c0_g2,0,0,0,0,0,0
TRINITY_DN102884_c0_g1,0,0,0,24.79,0,0
TRINITY_DN102884_c1_g1,0,0,0,7.91,0,0
TRINITY_DN102889_c0_g1,0,0,0,2.87,0,0
TRINITY_DN102897_c0_g1,0,0,0,0,0,0
TRINITY_DN102898_c0_g1,0,0,0,0,0,0
TRINITY_DN10289_c0_g1,12.84,17.77,8.09,11.83,13.49,3.49
TRINITY_DN1028_c0_g1,0,85.18,0,55.11,0,0
TRINITY_DN102901_c0_g1,0,0,0,0,0,0
TRINITY_DN102903_c0_g1,0,0,0,0,0,0
TRINITY_DN102914_c0_g1,0,0,0,0,0,0
TRINITY_DN102915_c0_g1,0,0,0,0,0,0
TRINITY_DN10291_c0_g1,1633.02,285.2,344.67,252.24,272.88,803.98
TRINITY_DN10291_c2_g1,34.06,26.96,18.86,39.99,38.24,26.66
TRINITY_DN102922_c0_g1,0,0,0,0,0,0
TRINITY_DN102925_c0_g1,0,0,0,5.11,0,0
TRINITY_DN10292_c0_g1,0.48,0.2,0,0,0,0
TRINITY_DN102941_c0_g1,0,0,0,0,0,0
TRINITY_DN102944_c0_g1,0,0,0,0,0,0
TRINITY_DN10294_c0_g2,28.35,3.69,47.73,16.46,15.94,3.86
TRINITY_DN102951_c0_g1,0,0,0,4.13,0,0
TRINITY_DN10295_c0_g1,0,0,0,0.91,0,0
TRINITY_DN102963_c0_g1,0,0,3.84,0,0,0
TRINITY_DN102966_c1_g1,0,0,0,0,0,0
TRINITY_DN10297_c0_g1,37.39,81.48,69,27.1,28.37,69.13
TRINITY_DN102984_c0_g1,0,0,0,0,0,0
TRINITY_DN102997_c0_g1,0,2.2,1.08,7,2.22,5.88
TRINITY_DN10299_c0_g1,0,0,0,0,0,0
TRINITY_DN10299_c0_g3,12.08,82.98,3.67,0,3.97,2.57
TRINITY_DN103008_c0_g1,0.67,1.8,0,316.59,1.99,2.57
TRINITY_DN10300_c0_g1,210.93,289.49,209.09,234.45,316.26,398.1
TRINITY_DN10302_c0_g1,0,1.3,0,0,0,0
TRINITY_DN103035_c0_g1,0,0,0,0,0,0
TRINITY_DN103037_c0_g1,0,0,0,0,0,0
TRINITY_DN103046_c0_g1,0,0,0,0,0,0
TRINITY_DN10304_c0_g1,0,0,0,20.94,0,0
TRINITY_DN103056_c0_g2,0,0,0,0,0,0
TRINITY_DN10306_c0_g1,29.87,51.63,1.33,5885.58,32.23,25.86
TRINITY_DN103070_c0_g1,0,0,0,6.79,0,0
TRINITY_DN103082_c0_g1,0,0,0,0,0,0
TRINITY_DN103085_c0_g1,0,2.9,0,9.87,3.15,0
TRINITY_DN103092_c0_g1,0,0,0,20.03,0,0
TRINITY_DN103096_c0_g1,0,0,0,12.32,0,0
TRINITY_DN10309_c1_g1,3.81,4.59,5.84,2.59,1.23,0
TRINITY_DN1030_c0_g1,522.42,449.86,334.08,305.25,243.28,317.14
TRINITY_DN103101_c0_g1,0,0,0,0,0,1.96
TRINITY_DN103114_c0_g1,0,0,0,0,0,0
TRINITY_DN103115_c0_g1,4.38,2,0,268.13,4.32,0
TRINITY_DN103119_c1_g1,0,4.29,0,0,0,0
TRINITY_DN103129_c0_g1,51.09,52.63,3.67,116.88,45.48,97.56
TRINITY_DN10312_c1_g1,6.56,12.18,4.59,5.95,6.36,10.48
TRINITY_DN103135_c0_g1,0,0,0,30.25,0,0
TRINITY_DN10313_c0_g1,104.94,166.76,90.94,99.79,131.19,70.78
TRINITY_DN103148_c0_g1,0,4.49,0,0,0,0
TRINITY_DN103150_c0_g1,6.09,13.08,6.01,5.95,5.66,16.36
TRINITY_DN103168_c0_g1,0,9.39,0,0,0,9.81
TRINITY_DN10316_c0_g1,0,0,0,0,0,0
TRINITY_DN103171_c0_g1,0,12.28,0,0,0,12.75
TRINITY_DN10317_c0_g1,525.47,983.31,539.08,347.48,607.59,568.53
TRINITY_DN103188_c0_g2,0,0,0,0,0,8.89
TRINITY_DN103194_c0_g1,0,0,0,4.9,0,0
TRINITY_DN1031_c0_g1,425.86,319.75,257.57,346.63,686.06,655.55
TRINITY_DN103218_c0_g1,0,0,0,0,0,0
TRINITY_DN103218_c0_g2,0,0,0,0,0,0
TRINITY_DN10321_c0_g1,2,3.59,1.92,3.78,1.23,0.37
TRINITY_DN10321_c1_g1,2.38,0,0,0.77,0,0
TRINITY_DN10321_c3_g1,0,0,0,0,0,0
TRINITY_DN10321_c4_g1,0,0,0,0,0,0
TRINITY_DN103226_c0_g1,32.63,64.31,29.37,5.53,21.19,56.87
TRINITY_DN10322_c0_g1,2902.3,2676.61,2779.49,1864.82,1915.07,1835.76
TRINITY_DN103239_c0_g1,0,0,0,24.86,0,0
TRINITY_DN10323_c0_g1,74.02,121.23,61.41,77.17,122.6,215.6
TRINITY_DN10324_c0_g1,0,4.39,0,1285.77,0,3.13
TRINITY_DN103250_c1_g1,0,0,0,0,0,0
TRINITY_DN103252_c0_g1,0,0,0,0,0,0
TRINITY_DN10326_c0_g1,4.38,10.39,0,1405.73,9.46,14.34
TRINITY_DN103270_c0_g1,0,0,0,0,0,0
TRINITY_DN10327_c0_g1,38.44,26.06,30.45,22.83,23.88,16.55
TRINITY_DN10327_c0_g2,0,0,0,0,0.23,0
TRINITY_DN10327_c1_g1,11.7,22.77,5.42,8.89,11.56,19.61
TRINITY_DN103280_c0_g2,0,8.09,0,0,0,0
TRINITY_DN103284_c0_g1,0,0,0,26.19,0,0
TRINITY_DN103284_c0_g2,0,0,0,0,0,0
TRINITY_DN103285_c0_g1,1.33,0,0,124.44,1.34,0
TRINITY_DN10328_c2_g1,89.15,27.76,15.02,181.37,64.4,47.25
TRINITY_DN10329_c0_g2,0,0,0,0,0,0
TRINITY_DN1032_c0_g4,0,6.79,2.25,5.04,0,0
TRINITY_DN1032_c1_g1,72.12,78.99,37.21,29.76,53.01,54.67
TRINITY_DN10330_c0_g1,0,0,0,0,0,0
TRINITY_DN103318_c0_g1,0,0,0,11.9,0,0
TRINITY_DN103318_c0_g2,0,0,0,6.72,0,0
TRINITY_DN10331_c0_g1,11.99,9.29,12.01,13.59,7.76,28.19
TRINITY_DN10332_c0_g1,0,0,1.5,0,0,0
TRINITY_DN103335_c0_g1,0,0,0,4.2,0,0
TRINITY_DN103346_c0_g1,0,0,0,0,0,0
TRINITY_DN103358_c0_g1,0,0,0,0,0,0
TRINITY_DN103363_c0_g1,0,0,0,15.76,0,0
TRINITY_DN10336_c0_g2,0,0,0,0,0,0
TRINITY_DN103372_c0_g1,0,0,0,5.32,0,0
TRINITY_DN103374_c0_g1,0,0,0,0,0,0
TRINITY_DN103386_c0_g1,0,0.8,0,0,0,0
TRINITY_DN103386_c0_g2,0,0,0,0,0,0
